~id,name:String,~label,abbreviation:String
2626,solvency ii,methods and standards,
2627,specflow,methods and standards,
2628,sprint,methods and standards,scrum
2629,sprint backlog,methods and standards,scrum
2630,sprint goal,methods and standards,scrum
2631,sprint planning,methods and standards,scrum
2632,sprint retrospective,methods and standards,scrum
2633,sprint review,methods and standards,scrum
2634,star schema modeling,methods and standards,
2635,static application security testing,methods and standards,sast
2636,static testing,methods and standards,
2637,statistical methods,methods and standards,actuarial
2638,stress testing,methods and standards,
2639,structured programmering,methods and standards,
2640,structured test,methods and standards,
2641,taa/baa,methods and standards,
2642,technical analysis,methods and standards,finance
2643,technical debt,methods and standards,scrum
2644,test basis,methods and standards,
2645,test process improvement,methods and standards,
2646,test-driven development,methods and standards,tdd
2647,threat mitigation,methods and standards,
2648,tiber-eu,methods and standards,
2649,to-be process flow,methods and standards,
2650,togaf,methods and standards,
2651,top-down testing,methods and standards,
2652,troubleshooting,methods and standards,
2653,unified communications,methods and standards,
2654,unified messaging,methods and standards,
2655,unit test,methods and standards,
2656,use cases,methods and standards,
2657,user acceptance testing,methods and standards,uat
2658,user story,methods and standards,agile
2659,value chain finance,methods and standards,
2660,vci model,methods and standards,
2661,wcag,methods and standards,
2662,white box testing,methods and standards,
2663,w-model,methods and standards,
2664,xaas,methods and standards,
2665,xml security,methods and standards,
2666,yourdon,methods and standards,
2667,zachman,methods and standards,certification
2668,2g network,tele communication,
2669,3g network,tele communication,
2670,3gpp,tele communication,
2671,3gpp standardization,tele communication,
2672,4g network,tele communication,
2673,5g network,tele communication,
2674,5g nr,tele communication,new radio
2675,analog digital converter,tele communication,
2676,ascom rectifier,tele communication,
2677,autosis,tele communication,
2678,base station subsystem,tele communication,bind
2679,battery,tele communication,
2680,billing mediation platform,tele communication,bmp
2681,bsc,tele communication,base station controller
2682,bss,tele communication,business support systems
2683,bss/oss,tele communication,
2684,business support & control system,tele communication,bscs
2685,cable technique,tele communication,
2686,call detail record,tele communication,cdr
2687,ccn,tele communication,
2688,ceragon digital microwave link,tele communication,
2689,clearing house,tele communication,
2690,common channel signaling system no. 7,tele communication,ss7
2691,connected tv,tele communication,
2692,converged communication,tele communication,
2693,cpe,tele communication,customer premises equipment
2694,cross-connect,tele communication,
2695,cs,tele communication,circuit-switched network
2696,cwdm,tele communication,
2697,digital microwave link,tele communication,
2698,digital multiplexor,tele communication,
2699,digital node,tele communication,
2700,digital switch,tele communication,
2701,direct debit,tele communication,
2702,dwdm,tele communication,
2703,edge,tele communication,
2704,ericsson,tele communication,
2705,etsi,tele communication,
2706,femtoceoll,tele communication,
2707,fixed broadband,tele communication,
2708,fixed network,tele communication,
2709,fixed wireless access,tele communication,fwa
2710,fokus,tele communication,
2711,g.shdsl,tele communication,
2712,general packet radio service,tele communication,gprs
2713,ggsn,tele communication,gateway gprs support node
2714,gps,tele communication,
2715,gsm,tele communication,
2716,halon-/inergen system,tele communication,
2717,hdsl,tele communication,
2718,hsdpa,tele communication,high-speed downlink packet access
2719,hspa,tele communication,high speed packet access
2720,huawei provisioning,tele communication,
2721,imt-2000,tele communication,
2722,initiator,tele communication,
2723,inmarsat,tele communication,
2724,intelligent network,tele communication,in
2725,interactive voice response,tele communication,ivr
2726,interconnect traffic,tele communication,
2727,interface and migration,tele communication,
2728,ip,tele communication,
2729,ip multimedia subsystem,tele communication,ims
2730,ip-dslam,tele communication,
2731,ip-network,tele communication,
2732,ip-ran,tele communication,internet protocol radio access networks
2733,ip-telephony,tele communication,
2734,ip-tv,tele communication,
2735,itu,tele communication,
2736,lte,tele communication,long term evolution
2737,lte physical layer,tele communication,
2738,md110,tele communication,ericsson
2739,mediation,tele communication,
2740,mgw,tele communication,media gateway
2741,minilink,tele communication,
2742,mm1,tele communication,
2743,mm7,tele communication,
2744,mms,tele communication,
2745,mobile broadband,tele communication,mbb
2746,mobile switching center,tele communication,
2747,msms,tele communication,
2748,mss,tele communication,mobile softswitch solution
2749,multiscreen,tele communication,
2750,mvno,tele communication,
2751,nbap,tele communication,
2752,netact,tele communication,
2753,nethawk,tele communication,
2754,network planning,tele communication,
2755,network subsystem,tele communication,nss
2756,nmt,tele communication,
2757,np,tele communication,
2758,number portability,tele communication,
2759,ops,tele communication,
2760,optical transmission,tele communication,
2761,ota,tele communication,
2762,ott,tele communication,over the top
2763,pdh,tele communication,
2764,postpaid,tele communication,
2765,power supply,tele communication,
2766,prepaid,tele communication,
2767,provisioning,tele communication,
2768,ps,tele communication,packet-switched network
2769,radio chain,tele communication,
2770,radio planning,tele communication,
2771,ran,tele communication,radio access network
2772,ran1,tele communication,radio layer 1
2773,ran2,tele communication,radio layer 2
2774,ran4,tele communication,radio performance and protocol
2775,ranap,tele communication,
2776,ranos,tele communication,
2777,rdk,tele communication,reference design kit
2778,rnc,tele communication,radio network controller
2779,rnsap,tele communication,
2780,roaming,tele communication,
2781,roaming/tap3,tele communication,
2782,rtsp,tele communication,
2783,sdh,tele communication,
2784,sea cable,tele communication,
2785,second screen,tele communication,
2786,set top box,tele communication,
2787,sgsn,tele communication,serving gprs support node
2788,short message service center,tele communication,sms-c
2789,sigtran,tele communication,
2790,sip,tele communication,
2791,smarttv,tele communication,
2792,surveillance center,tele communication,
2793,synchronous digital hierarchy,tele communication,sdh
2794,tetra,tele communication,
2795,tmn,tele communication,telecommunications management network
2796,traffica,tele communication,
2797,universal mobile telecommunications system,tele communication,umts
2798,unlicensed mobile access,tele communication,uma
2799,ups,tele communication,
2800,urllc,tele communication,ultra-reliable low-latency communication
2801,usim/sim,tele communication,
2802,utran interfaces,tele communication,
2803,v5.x,tele communication,
2804,vdsl,tele communication,
2805,vod,tele communication,video on demand
2806,voip,tele communication,
2807,wbxml,tele communication,
2808,wcdma,tele communication,
2809,wi-fi,tele communication,
2810,wimax,tele communication,
2811,wireless transmission,tele communication,
2812,zigbee,tele communication,
2813,3com hubs,datacommunication and network technology,
2814,3com routers,datacommunication and network technology,
2815,3com switches,datacommunication and network technology,
2816,ace,datacommunication and network technology,file format
2817,acknowledgement,datacommunication and network technology,data networking
2818,acms,datacommunication and network technology,
2819,adsl,datacommunication and network technology,
2820,adsm,datacommunication and network technology,
2821,afp,datacommunication and network technology,
2822,afs,datacommunication and network technology,andrew file system
2823,alwayson,datacommunication and network technology,
2824,analog modem communication,datacommunication and network technology,
2825,antivirus software,datacommunication and network technology,
2826,apache sentry,datacommunication and network technology,
2827,appc,datacommunication and network technology,
2828,appn,datacommunication and network technology,
2829,arcserve,datacommunication and network technology,
2830,arp,datacommunication and network technology,
2831,aruba,datacommunication and network technology,networks
2832,asantech universal video platform,datacommunication and network technology,uvp
2833,asteriks,datacommunication and network technology,pbx
2834,atm,datacommunication and network technology,
2835,backup software,datacommunication and network technology,
2836,bacnet,datacommunication and network technology,
2837,bay hub,datacommunication and network technology,
2838,bay switches,datacommunication and network technology,
2839,bgp-4,datacommunication and network technology,
2840,bitdefender,datacommunication and network technology,
2841,bluecoat proxy av,datacommunication and network technology,
2842,bluecoat proxy sg,datacommunication and network technology,
2843,bluetooth health device profile,datacommunication and network technology,hdp
2844,bluetooth low energy,datacommunication and network technology,ble
2845,bluetooth serial port profile,datacommunication and network technology,spp
2846,bluetooth service discovery protocol,datacommunication and network technology,sdp
2847,bootp,datacommunication and network technology,
2848,brocade network solutions,datacommunication and network technology,
2849,brs,datacommunication and network technology,
2850,ca unicenter,datacommunication and network technology,
2851,can,datacommunication and network technology,
2852,capi,datacommunication and network technology,
2853,carrier ethernet,datacommunication and network technology,
2854,ccar,datacommunication and network technology,cisco
2855,ccda,datacommunication and network technology,cisco
2856,ccde,datacommunication and network technology,cisco
2857,ccdp,datacommunication and network technology,cisco
2858,ccent,datacommunication and network technology,cisco
2859,ccie,datacommunication and network technology,cisco
2860,ccna,datacommunication and network technology,cisco
2861,ccnp,datacommunication and network technology,cisco
2862,cct,datacommunication and network technology,cisco
2863,check point firewall,datacommunication and network technology,
2864,chef,datacommunication and network technology,
2865,cisco,datacommunication and network technology,
2866,cisco aci,datacommunication and network technology,
2867,cisco anyconnect,datacommunication and network technology,
2868,cisco asa,datacommunication and network technology,
2869,cisco call manager,datacommunication and network technology,
2870,cisco firepower,datacommunication and network technology,
2871,cisco hub,datacommunication and network technology,
2872,cisco ios,datacommunication and network technology,
2873,cisco ios xr,datacommunication and network technology,
2874,cisco ipcc,datacommunication and network technology,
2875,cisco ironport,datacommunication and network technology,
2876,cisco ise,datacommunication and network technology,
2877,cisco nac,datacommunication and network technology,
2878,cisco nexus switches,datacommunication and network technology,
2879,cisco nx-os,datacommunication and network technology,
2880,cisco pix firewall,datacommunication and network technology,
2881,cisco router,datacommunication and network technology,
2882,cisco switches,datacommunication and network technology,
2883,cisco-vpn router,datacommunication and network technology,
2884,clearswift secure email gateway,datacommunication and network technology,seg
2885,cmts,datacommunication and network technology,cable modem termination system
2886,comptel policy management,datacommunication and network technology,
2887,content-addressable storage,datacommunication and network technology,cas
2888,continuus versioning system,datacommunication and network technology,
2889,cpic,datacommunication and network technology,
2890,cslip,datacommunication and network technology,
2891,data hub,datacommunication and network technology,
2892,dect,datacommunication and network technology,
2893,dell force10,datacommunication and network technology,
2894,dhcp,datacommunication and network technology,
2895,digital certificates,datacommunication and network technology,
2896,digital modem communication,datacommunication and network technology,
2897,directaccess,datacommunication and network technology,unified remote access
2898,dlp,datacommunication and network technology,data loss prevention
2899,dmz,datacommunication and network technology,demilitarized zone
2900,dns,datacommunication and network technology,
2901,docsis,datacommunication and network technology,
2902,dynamips,datacommunication and network technology,
2903,edifact,datacommunication and network technology,
2904,edifact mapping,datacommunication and network technology,
2905,emc symmetrix,datacommunication and network technology,
2906,eosdh,datacommunication and network technology,
2907,ethernet,datacommunication and network technology,
2908,f5 networks,datacommunication and network technology,
2909,fddi,datacommunication and network technology,
2910,fiber optic network,datacommunication and network technology,
2911,fip,datacommunication and network technology,
2912,fireeye,datacommunication and network technology,
2913,fixed line connections,datacommunication and network technology,
2914,fmc,datacommunication and network technology,firepower managementcenter
2915,fortigate,datacommunication and network technology,
2916,framerelay,datacommunication and network technology,
2917,ftp,datacommunication and network technology,
2918,gba,datacommunication and network technology,
2919,gigabit,datacommunication and network technology,
2920,gpib,datacommunication and network technology,hp-ib,ieee-488
2921,h.248,datacommunication and network technology,
2922,hardware security modules,datacommunication and network technology,hsm
2923,hdlc,datacommunication and network technology,
2924,host intrusion detection,datacommunication and network technology,
2925,hp loadrunner,datacommunication and network technology,
2926,hp openview,datacommunication and network technology,
2927,hp procurve,datacommunication and network technology,
2928,hpc,datacommunication and network technology,high-performance computing
2929,hsm/rmm,datacommunication and network technology,
2930,hsrp,datacommunication and network technology,hot standby router protocol
2931,http,datacommunication and network technology,
2932,ibm hub,datacommunication and network technology,
2933,ibm qradar siem,datacommunication and network technology,
2934,ibm router,datacommunication and network technology,
2935,ibm switch,datacommunication and network technology,
2936,ibm tcm,datacommunication and network technology,tivoli configuration manager
2937,ibm tscm,datacommunication and network technology,tivoli security compliance manager
2938,ids,datacommunication and network technology,intrusion detection system
2939,iec 60870,datacommunication and network technology,
2940,iec 61400-25,datacommunication and network technology,
2941,iec 61850,datacommunication and network technology,
2942,ikev2,datacommunication and network technology,
2943,inet,datacommunication and network technology,
2944,infrastructure data center,datacommunication and network technology,
2945,intermediate document,datacommunication and network technology,idoc
2946,internet group management protocol,datacommunication and network technology,igmp
2947,interview,datacommunication and network technology,
2948,ip fabric,datacommunication and network technology,
2949,ip/ipsec,datacommunication and network technology,
2950,ippc,datacommunication and network technology,
2951,iptables,datacommunication and network technology,
2952,ipv6,datacommunication and network technology,internet protocol version 6
2953,ip-vpn,datacommunication and network technology,
2954,ipx/spx,datacommunication and network technology,
2955,isdn,datacommunication and network technology,
2956,is-is,datacommunication and network technology,
2957,itch protocol,datacommunication and network technology,
2958,juniper,datacommunication and network technology,
2959,junos,datacommunication and network technology,
2960,kerberos,datacommunication and network technology,
2961,kermit,datacommunication and network technology,
2962,lag,datacommunication and network technology,link aggregation
2963,lcd,datacommunication and network technology,
2964,ldap,datacommunication and network technology,
2965,libcurl,datacommunication and network technology,
2966,linux clustering,datacommunication and network technology,
2967,load balancing,datacommunication and network technology,
2968,lu6.2,datacommunication and network technology,
2969,madge isdn switch,datacommunication and network technology,
2970,maximum transmission unit,datacommunication and network technology,mtu
2971,mcafee antivirus,datacommunication and network technology,
2972,metasploit,datacommunication and network technology,
2973,microsoft azure iot hub,datacommunication and network technology,
2974,microsoft forefront endpoint protection,datacommunication and network technology,fep
2975,microsoft system management server,datacommunication and network technology,sms
2976,milestone xprotect enterprise,datacommunication and network technology,
2977,milestone xprotect video management software,datacommunication and network technology,vms
2978,mnp,datacommunication and network technology,
2979,mpls,datacommunication and network technology,
2980,mqha,datacommunication and network technology,mq host adapter
2981,nagle's algorithm,datacommunication and network technology,tcp/ip
2982,nessus,datacommunication and network technology,
2983,netbeui,datacommunication and network technology,
2984,netbios,datacommunication and network technology,
2985,netbios/netbeui,datacommunication and network technology,
2986,netcool,datacommunication and network technology,
2987,netfilter/ipfilter,datacommunication and network technology,
2988,netscreen firewall,datacommunication and network technology,
2989,network firewall,datacommunication and network technology,
2990,network intrusion detection,datacommunication and network technology,
2991,network inventory management system,datacommunication and network technology,nims
2992,network topology,datacommunication and network technology,
2993,nfs,datacommunication and network technology,
2994,nmap,datacommunication and network technology,network mapper
2995,nntp,datacommunication and network technology,
2996,novell border manager,datacommunication and network technology,
2997,novell zen works,datacommunication and network technology,
2998,ntp,datacommunication and network technology,network time protocol
2999,odi,datacommunication and network technology,
3000,openflow,datacommunication and network technology,
3001,openview,datacommunication and network technology,
3002,openview temip,datacommunication and network technology,
3003,oracle sql*net,datacommunication and network technology,
3004,osi,datacommunication and network technology,
3005,ospf,datacommunication and network technology,
3006,ouch protocol,datacommunication and network technology,
3007,palo alto,datacommunication and network technology,
3008,poe,datacommunication and network technology,
3009,pop3,datacommunication and network technology,
3010,pop-imap,datacommunication and network technology,
3011,ppp,datacommunication and network technology,
3012,profibus,datacommunication and network technology,
3013,prtg,datacommunication and network technology,paessler
3014,quality of service,datacommunication and network technology,qos
3015,rac,datacommunication and network technology,
3016,racf,datacommunication and network technology,
3017,radio frequency,datacommunication and network technology,rf
3018,radio frequency identification,datacommunication and network technology,rfid
3019,radius authentication,datacommunication and network technology,
3020,remote method invocation,datacommunication and network technology,rmi
3021,remote terminal unit,datacommunication and network technology,rtu
3022,retransmission,datacommunication and network technology,data networking
3023,rip,datacommunication and network technology,1&2
3024,rpc,datacommunication and network technology,remote procedure call
3025,rs-232 communication,datacommunication and network technology,
3026,rtp,datacommunication and network technology,
3027,rtp packet,datacommunication and network technology,
3028,rtt,datacommunication and network technology,ping time
3029,san,datacommunication and network technology,
3030,scanet,datacommunication and network technology,
3031,sdlc,datacommunication and network technology,
3032,sdp,datacommunication and network technology,
3033,secure sockets layer,datacommunication and network technology,ssl
3034,serial communication,datacommunication and network technology,
3035,skype,datacommunication and network technology,
3036,slip,datacommunication and network technology,
3037,smpp,datacommunication and network technology,
3038,smtp,datacommunication and network technology,
3039,sna,datacommunication and network technology,
3040,sna communication,datacommunication and network technology,
3041,sna-sni,datacommunication and network technology,
3042,snmp,datacommunication and network technology,
3043,solaris cluster,datacommunication and network technology,
3044,solarwinds ipam,datacommunication and network technology,ip address manager
3045,solarwinds lem,datacommunication and network technology,log & event manager
3046,solarwinds ncm,datacommunication and network technology,network configuration manager
3047,solarwinds npm,datacommunication and network technology,network performance monitor
3048,solarwinds nta,datacommunication and network technology,network traffic analyzer
3049,solarwinds sam,datacommunication and network technology,server & application monitor
3050,solarwinds virtualization manager,datacommunication and network technology,
3051,solarwinds vnqm,datacommunication and network technology, voip and network quality manage
3052,solarwinds wpm,datacommunication and network technology, web performance monitor
3053,sonet,datacommunication and network technology,
3054,sophos,datacommunication and network technology,
3055,souptcp,datacommunication and network technology,
3056,spdy,datacommunication and network technology,
3057,spf,datacommunication and network technology,
3058,srs,datacommunication and network technology,
3059,ssl vpn,datacommunication and network technology,
3060,storage area networks,datacommunication and network technology,
3061,sun storedge,datacommunication and network technology,
3062,swiftnet browse,datacommunication and network technology,
3063,swiftnet fileact,datacommunication and network technology,
3064,swiftnet interact,datacommunication and network technology,
3065,switch technology,datacommunication and network technology,
3066,symantec brightmail,datacommunication and network technology,
3067,symantec data loss prevention,datacommunication and network technology,dlp
3068,symantec endpoint protection,datacommunication and network technology,
3069,symantec esm,datacommunication and network technology,enterprise security manager
3070,symantec intrusion detection and prevention,datacommunication and network technology,
3071,sytos,datacommunication and network technology,
3072,tcp delayed acknowledgment,datacommunication and network technology,dack
3073,tcp offload engine,datacommunication and network technology,toe
3074,tcp retransmission timeouts,datacommunication and network technology,rto
3075,tcp selective acknowledgment,datacommunication and network technology,sack
3076,tcp/ip,datacommunication and network technology,
3077,telnet,datacommunication and network technology,
3078,temip,datacommunication and network technology,
3079,time-division multiplexing,datacommunication and network technology,tdm
3080,tlms,datacommunication and network technology,
3081,tokenring,datacommunication and network technology,
3082,transmission control protocol,datacommunication and network technology,tcp
3083,trend micro internet security,datacommunication and network technology,
3084,trend micro mobile security,datacommunication and network technology,
3085,trip,datacommunication and network technology,
3086,u-commerce,datacommunication and network technology,ubiquitous commerce
3087,udp,datacommunication and network technology,
3088,umts,datacommunication and network technology,
3089,unicast,datacommunication and network technology,
3090,usb,datacommunication and network technology,
3091,usb technologies,datacommunication and network technology,
3092,uucp,datacommunication and network technology,
3093,varnish,datacommunication and network technology,
3094,virtual private network,datacommunication and network technology,vpn
3095,vlan,datacommunication and network technology,virtual lan
3096,volte,datacommunication and network technology,voice over lte
3097,vxlan,datacommunication and network technology,
3098,wan switching,datacommunication and network technology,
3099,wap gateways,datacommunication and network technology,
3100,wap push,datacommunication and network technology,
3101,watchguard,datacommunication and network technology,
3102,web application firewall,datacommunication and network technology,waf
3103,whatsup gold,datacommunication and network technology,ipswitch
3104,windows firewall,datacommunication and network technology,
3105,wins,datacommunication and network technology,
3106,wireless security,datacommunication and network technology,
3107,wlan,datacommunication and network technology,wireless lan
3108,x.21,datacommunication and network technology,nordic public data network
3109,x.25,datacommunication and network technology,
3110,x.400,datacommunication and network technology,electronic mail
3111,x.509 digital certificate,datacommunication and network technology,
3112,x.75,datacommunication and network technology,
3113,xdsl,datacommunication and network technology,
3114,xmodem,datacommunication and network technology,
3115,zabbix,datacommunication and network technology,
3116,zenworks,datacommunication and network technology,
3117,z-wave,datacommunication and network technology,
3118,+pres enhance,business and office support applications,
3119,1c: accounting,business and office support applications,
3120,1c: enterprise,business and office support applications,
3121,1c: payroll & hr,business and office support applications,
3122,1c: trade & warehouse,business and office support applications,
3123,acadre,business and office support applications,
3124,alfresco,business and office support applications,
3125,algo audit and compliance,business and office support applications,
3126,algo collateral,business and office support applications,
3127,algo collateral decision support,business and office support applications,
3128,algo credit limits,business and office support applications,
3129,algo credit regulatory capital,business and office support applications,
3130,algo operational risk advisory,business and office support applications,
3131,alnova,business and office support applications,financial solutions
3132,altiris asset and cmdb,business and office support applications,
3133,altiris client & mobile,business and office support applications,
3134,altiris security & compliance,business and office support applications,
3135,altiris server & infrastructure,business and office support applications,
3136,altiris service desk,business and office support applications,
3137,altiris wise package studio,business and office support applications,
3138,amazon elastic compute cloud,business and office support applications,ec2
3139,amdocs - csm,business and office support applications,customer service management
3140,amdocs - maf,business and office support applications,message acquisitor & formatter
3141,amdocs - mps,business and office support applications,message processing system
3142,amdocs - pp,business and office support applications,price plan
3143,amdocs clarifycrm 12,business and office support applications,
3144,amdocs enabler,business and office support applications,
3145,amdocs ensemble,business and office support applications,
3146,amipro wordpro,business and office support applications,
3147,appdynamics,business and office support applications,
3148,apple safari,business and office support applications,
3149,aris,business and office support applications,
3150,aris for sap netweaver,business and office support applications,
3151,arke,business and office support applications,
3152,aspect4,business and office support applications,
3153,atlassian jira,business and office support applications,
3154,atlassian stash,business and office support applications,
3155,autosar,business and office support applications,
3156,azure information protection,business and office support applications,aip
3157,baan,business and office support applications,
3158,bae systems,business and office support applications,
3159,bankstandards,business and office support applications,
3160,banqsoft view21,business and office support applications,
3161,base24,business and office support applications,
3162,basware,business and office support applications,
3163,billing system from ams,business and office support applications,
3164,bizagi business process modelling & notation,business and office support applications,bpm
3165,bizagi engine,business and office support applications,
3166,bizagi studio,business and office support applications,
3167,bizwizard,business and office support applications,
3168,bloomberg b-pipe,business and office support applications,
3169,bloomberg terminal,business and office support applications,
3170,bluefax,business and office support applications,
3171,bluenote,business and office support applications,
3172,bms-r,business and office support applications,business management series - relational
3173,bosh inubit bpm,business and office support applications,
3174,business information warehouse,business and office support applications,
3175,business intelligence development studio,business and office support applications,bids
3176,business objects cubes,business and office support applications,
3177,business objects universe designer,business and office support applications,
3178,business process modeling notation,business and office support applications,bpmn
3179,c2,business and office support applications,
3180,ca acf2,business and office support applications,
3181,ca clarity ppm,business and office support applications,
3182,ca cmdb,business and office support applications,
3183,ca common services,business and office support applications,
3184,ca csm,business and office support applications,chorus software manager
3185,ca deliver,business and office support applications,
3186,ca dispatch,business and office support applications,
3187,ca msm,business and office support applications,mainframe software manager
3188,ca netman,business and office support applications,
3189,ca opera,business and office support applications,
3190,ca ppm,business and office support applications,
3191,ca scheduler,business and office support applications,
3192,ca spool,business and office support applications,
3193,ca technologies,business and office support applications,broadcom
3194,ca tlms,business and office support applications,tape management
3195,ca tpx,business and office support applications,
3196,ca unicenter asset management,business and office support applications,
3197,ca unicenter asset portfolio management,business and office support applications,
3198,ca unicenter autosys job management,business and office support applications,
3199,ca unicenter dsm,business and office support applications,
3200,ca unicenter knowledge tools,business and office support applications,
3201,ca unicenter nsm,business and office support applications,
3202,ca unicenter service accounting,business and office support applications,
3203,ca unicenter service catalog,business and office support applications,
3204,ca unicenter service desk,business and office support applications,
3205,ca unicenter service metric analysis,business and office support applications,
3206,ca unicenter software delivery,business and office support applications,
3207,ca view,business and office support applications,
3208,calypso accounting,business and office support applications,
3209,calypso cash management,business and office support applications,
3210,calypso central clearing,business and office support applications,
3211,calypso clearing/matching,business and office support applications,
3212,calypso commodity derivatives,business and office support applications,
3213,calypso corporate actions,business and office support applications,
3214,calypso credit derivatives,business and office support applications,
3215,calypso cross asset,business and office support applications,
3216,calypso derivatives,business and office support applications,
3217,calypso equities,business and office support applications,
3218,calypso equity derivatives,business and office support applications,
3219,calypso ers compliance,business and office support applications,
3220,calypso ers limited,business and office support applications,
3221,calypso fixed income,business and office support applications,
3222,calypso flow business,business and office support applications,
3223,calypso foreign exchange derivatives,business and office support applications,
3224,calypso foreign exchange/money market,business and office support applications,
3225,calypso front office decision support,business and office support applications,
3226,calypso interest rate derivatives,business and office support applications,
3227,calypso issuance,business and office support applications,
3228,calypso market data,business and office support applications,
3229,calypso messaging,business and office support applications,
3230,calypso pricing environments,business and office support applications,
3231,calypso reference data,business and office support applications,
3232,calypso repo/buy-sell back,business and office support applications,
3233,calypso reporting,business and office support applications,
3234,calypso risk configuration,business and office support applications,
3235,calypso risk management,business and office support applications,
3236,calypso scheduled tasks,business and office support applications,
3237,calypso settlement,business and office support applications,
3238,calypso static data,business and office support applications,
3239,calypso treasury,business and office support applications,
3240,calypso valuation services,business and office support applications,
3241,calypso workflows,business and office support applications,
3242,calypso workstation,business and office support applications,
3243,canto,business and office support applications,sundhedsplatformen
3244,cardpac,business and office support applications,
3245,cello,business and office support applications,
3246,chordiant,business and office support applications,
3247,ciam,business and office support applications,customer identity and access management
3248,clarify,business and office support applications,
3249,clickdimensions,business and office support applications,
3250,cloudcraze,business and office support applications,
3251,compuware applicationvantage,business and office support applications,
3252,compuware clientvantage,business and office support applications,
3253,compuware qa center perf. ed.,business and office support applications,
3254,compuware servervantage,business and office support applications,
3255,concorde,business and office support applications,
3256,concorde xal creditor,business and office support applications,
3257,concorde xal debitor,business and office support applications,
3258,concorde xal finance,business and office support applications,
3259,concorde xal mps,business and office support applications,product control
3260,concorde xal orders,business and office support applications,
3261,concorde xal project,business and office support applications,
3262,concorde xal purchase,business and office support applications,
3263,concorde xal stock,business and office support applications,
3264,corel word perfect,business and office support applications,
3265,credit risk technology,business and office support applications,
3266,credit risk transfer,business and office support applications,crt
3267,credit value adjustment,business and office support applications,cva
3268,criston precision,business and office support applications,
3269,crystal xcelsius,business and office support applications,
3270,cube views,business and office support applications,
3271,customer center/pricing center,business and office support applications,infranet portal
3272,customer relationship management,business and office support applications,crm
3273,d4 infonet,business and office support applications,
3274,damgaard axapta,business and office support applications,
3275,damgaard c4,business and office support applications,
3276,damgaard c5,business and office support applications,
3277,damgaard xal,business and office support applications,
3278,datastage,business and office support applications,
3279,datasweep advantage,business and office support applications,
3280,datawarehousecenter,business and office support applications,
3281,digital asset management,business and office support applications,dam
3282,digital dashboard,business and office support applications,
3283,docflow,business and office support applications,
3284,doculive,business and office support applications,
3285,documentum,business and office support applications,
3286,docuware,business and office support applications,
3287,doors,business and office support applications,
3288,dracar,business and office support applications,
3289,drools,business and office support applications,
3290,e*learning fronter,business and office support applications,
3291,e-catalogue,business and office support applications,
3292,eclipse birt,business and office support applications,
3293,e-conomic,business and office support applications,
3294,edlund,business and office support applications,
3295,e-income,business and office support applications,the danish customs & tax administration
3296,electronic patient journal,business and office support applications,epj
3297,electronic point of sale,business and office support applications,epos
3298,emerson syncade suite,business and office support applications,
3299,en.safewatch,business and office support applications,
3300,endevour,business and office support applications,
3301,energy trading & risk management,business and office support applications,etrm
3302,enterprise performance management,business and office support applications,epm
3303,episerver commerce,business and office support applications,
3304,eudora,business and office support applications,
3305,experian,business and office support applications,
3306,experian application scorecards,business and office support applications,
3307,experian powercurve,business and office support applications,
3308,experian strategy design studio,business and office support applications,sds
3309,fed,business and office support applications,fonds,emission & depot
3310,fie,business and office support applications,
3311,finrep,business and office support applications,
3312,flexcube,business and office support applications,
3313,floor plan manager,business and office support applications,fpm
3314,formpipe lasernet,business and office support applications,
3315,formscape,business and office support applications,
3316,frango,business and office support applications,
3317,geneva,business and office support applications,
3318,gentran integration suite,business and office support applications,
3319,google apps,business and office support applications,
3320,google chrome,business and office support applications,web browser
3321,guidewire billingcenter,business and office support applications,
3322,guidewire claimcenter,business and office support applications,
3323,guidewire client data management,business and office support applications,
3324,guidewire insurancesuite,business and office support applications,
3325,guidewire live,business and office support applications,
3326,guidewire mobile and portals,business and office support applications,
3327,guidewire policycenter,business and office support applications,
3328,guidewire rating management,business and office support applications,
3329,guidewire reinsurance management,business and office support applications,
3330,gurock testrail,business and office support applications,
3331,gxs application integrator,business and office support applications,ai
3332,gxs enterprise gateway,business and office support applications,
3333,gxs workbench,business and office support applications,
3334,haiku,business and office support applications,sundhedsplatformen
3335,heat client management,business and office support applications,
3336,heat cloud service management,business and office support applications,
3337,heat enterprise mobility management,business and office support applications,emm
3338,heat service management,business and office support applications,
3339,hitachi data systems,business and office support applications,hds
3340,hp business availability center,business and office support applications,
3341,hp oo,business and office support applications,operations orchestration
3342,hp ppm,business and office support applications,project and portfolio management
3343,hp rum,business and office support applications,real user monitor
3344,hp tv,business and office support applications,transaction vision
3345,hp ucmdb,business and office support applications,
3346,hp ucmdb cm,business and office support applications,configuration manager
3347,hp vugen,business and office support applications,virtual user generator
3348,hybris suite,business and office support applications,
3349,hyperion,business and office support applications,
3350,hyperion financial management,business and office support applications,
3351,hyperion interactive reporting,business and office support applications,
3352,hyperion planning,business and office support applications,
3353,hyperion smart view for office,business and office support applications,
3354,i*net,business and office support applications,
3355,ibm asf,business and office support applications,application support facility
3356,ibm bdw,business and office support applications,banking datawarehouse model
3357,ibm birt,business and office support applications,
3358,ibm blueworks live,business and office support applications,
3359,ibm brms,business and office support applications,backup,recovery & media services
3360,ibm cognos active reports,business and office support applications,
3361,ibm cognos business intelligence,business and office support applications,
